start	end	text
6547680	6554000	uh eventually have a look also the full cycle too if you do not recollect it because this focus just on
6554000	6557120	this last part and having the knowledge of what we have said about
6557120	6563520	uh verification this can be helpful for you to have a wider picture of this slide as well
6564960	6571920	and uh yeah i guess we will talk again tomorrow just starting from this point on
6572880	6577360	because from this part on then it starts the operative part
6579440	6584800	where we start to focus on writing the test cases how to write the test cases
6584800	6589600	uh how we want to check while performing test cases and stuff like this but
6590720	6602160	these are just focuses on what we have said that slide 10 i guess nine nine yeah this one okay
6602720	6606320	so this is the focus i would like you to have and write down
6606320	6615440	uh wherever you want on your body on the wall of the office on the floor ceiling or whatever having the
6615440	6623920	requirement understanding the requirement sorry reading the requirement no sorry having the requirement
6623920	6630400	reading the requirement understanding the requirement writing the test cases perform test cases
6630400	6643440	uh while recording them and then uh checking that the the behavior meets the requirement setting okay or if it's not okay
6643440	6650400	raising an issue and following the issue until the issue is fixed we will see that to write test cases there are further
6650400	6657920	information information information information to be added but we will see tomorrow where we will continue from this slide
6658880	6667840	okay uh there is also other material in the folder there are also some exercises but for today i would like you to
6668640	6674480	focus on this just create the scheme of the process and we will uh discuss it
6675280	6681280	tomorrow again and we will slide uh slowly move to a more operative part
6682480	6689840	of course uh if there are questions this is time to ask or uh if they come after
6690560	6695440	the explanation please reach to me at this after okay okay
6697600	6699280	do you have uh questions
6699280	6715520	it's all clear thank you for me it's clear too thank you great so thank you all guys and see you tomorrow
6717440	6727280	see you bye bye bye
