start	end	text
4570740	4571280	for example,
4571840	4572400	and then for
4572400	4572840	some reason
4572840	4574020	I try to fix
4574020	4574580	it and I
4574580	4575300	perform 40
4575300	4575920	times K-ON,
4576020	4576260	K-OFF,
4576360	4576540	K-ON,
4576600	4576820	K-OFF,
4577340	4577960	then the error
4577960	4578660	will disappear
4578660	4579320	and there's
4579320	4579600	going to be
4579600	4580640	no trace of
4580640	4581080	this error
4581080	4581600	inside the
4581600	4581980	electronic
4581980	4582620	control unit
4582620	4583560	for very
4583560	4585160	small problem
4585160	4585620	or for
4585620	4586620	smaller problems
4586620	4587300	this is not
4587300	4587760	a problem,
4587980	4588100	okay,
4588340	4588860	sorry for
4588860	4590480	this mix
4590480	4591060	of words,
4591520	4591820	but that's
4591820	4592500	not a huge
4592500	4593220	issue because
4593220	4593640	the issue
4593640	4594040	is very
4594040	4594380	small,
4594720	4595020	so even
4595020	4595500	though we
4595500	4595840	forced,
4595940	4596160	let's say,
4596180	4596640	the system
4596640	4597120	to delete
4597120	4598420	this error
4598420	4598940	from the
4598940	4599520	EEPROM
4599520	4600100	just doing
4600100	4600660	this 40
4600660	4601360	times K-ON,
4601420	4601680	K-OFF,
4602320	4602820	it's not a
4602820	4603500	big deal,
4603500	4604060	it doesn't
4604060	4604340	matter,
4604440	4604740	it's not a
4604740	4605180	big deal.
4606920	4607720	But when
4607720	4608720	we talk about
4608720	4609440	power train
4609440	4610020	electronic
4610020	4610800	control unit,
4610960	4611540	the power train
4611540	4612020	electronic
4612020	4612780	control unit
4612780	4613340	manages,
4614460	4615820	let's say,
4615880	4616660	very serious
4616660	4617100	problem,
4617220	4617560	and also
4617560	4618560	the problem,
4618720	4619160	the DTC
4619160	4619720	that we were
4619720	4620460	talking about
4620460	4621320	in this
4621320	4621840	example,
4622440	4623060	is the DTC
4623060	4624760	related to,
4624840	4625360	I don't know,
4625500	4625920	the accelerator
4625920	4626300	pedal,
4626580	4626800	okay,
4627520	4628740	so it is
4628740	4629880	very important
4629880	4630720	that if there's
4630720	4631940	been a problem
4631940	4632840	in the accelerator
4632840	4633320	pedal,
4633980	4634560	then there
4634560	4635200	would be
4635200	4637180	history of
4637180	4640800	this problem
4640800	4641560	inside the
4641560	4641780	EEPROM
4641780	4642320	of the
4642320	4642720	electronic
4642720	4643420	control unit.
4643560	4644040	So for the
4644040	4644580	power train
4644580	4645080	electronic
4645080	4645900	control unit
4645900	4646720	it's very
4646720	4647620	important to
4647620	4648380	keep track
4648380	4648960	of these
4648960	4649420	kind of
4649420	4649920	problems
4649920	4650620	and to
4650620	4651140	keep them
4651140	4651760	inside the
4651760	4652240	electronic
4652240	4653100	control unit
4653100	4653600	for,
4653960	4654620	let's say,
4654740	4655400	a longer
4655400	4656140	time,
4656200	4656640	but it's
4656640	4657120	not the
4657120	4657520	time,
4657620	4657900	the key
4657900	4658360	parameter
4658360	4658820	here.
4659060	4659640	The key
4659640	4660120	parameter
4660120	4661120	here is
4661120	4662020	a different
4662020	4662700	kind of
4662700	4663120	cycle,
4663280	4663620	but it's
4663620	4664140	not just
4664140	4664700	the simple
4664700	4665180	monitoring
4665180	4665740	cycle
4665740	4666200	that we
4666200	4666460	saw
4666460	4666880	before,
4667240	4667560	so it's
4667560	4668100	not going
4668100	4668320	to be
4668320	4668700	enough
4668700	4669160	to have
4669160	4669620	just a
4669620	4670060	key-off
4670060	4671220	40 times,
4671400	4671900	but there
4671900	4672300	will be
4672300	4673160	additional
4673160	4674040	conditions
4674040	4675220	to consider
4675220	4677580	a VOOL
4677580	4678200	cycle
4678200	4678800	without
4678800	4679700	an EEPROM
4679700	4680500	okay,
4680940	4681540	so for the
4681540	4682020	power train
4682020	4682520	electronic
4682520	4683260	control unit
4683260	4684080	the counter
4684080	4684520	will be
4684520	4684960	the same,
4685140	4685280	I mean,
4685520	4686340	we are still
4686340	4687180	talking about
4687180	4689420	40 cycles
4689420	4690780	without
4690780	4691800	an EEPROM,
4691820	4692340	but what
4692340	4692860	kind of
4692860	4693360	cycles?
4693360	4694220	for the
4694220	4694800	power train
4694800	4695380	electronic
4695380	4696200	control unit
4696200	4697120	we refer
4697120	4698020	to
4698020	4699580	warm-up
4699580	4700340	cycle.
4701720	4702600	In the
4702600	4702920	norms,
4703040	4703340	you should
4703340	4703960	find the
4703960	4704380	definition
4704380	4704880	of the
4704880	4705260	warm-up
4705260	4705720	cycle,
4705900	4707200	but these
4707200	4707700	days,
4707920	4708040	the
4708040	4708500	warm-up
4708500	4708880	cycle
4708880	4709460	definition
4709460	4709940	can
4709940	4710920	slightly
4710920	4711500	change
4711500	4712060	according
4712060	4712660	to the
4712660	4713100	kind of
4713100	4713420	vehicle
4713420	4713740	you're
4713740	4714080	using.
4714220	4714320	For
4714320	4714700	example,
4714840	4715280	we have
4715280	4715740	a specific
4715740	4716300	definition
4716300	4717420	for a
4717420	4717840	diesel
4717840	4718500	engine
4718500	4719080	warm-up
4719080	4719560	cycle,
4720160	4720760	we have
4720760	4721220	a specific
4721220	4721760	definition
4721760	4722200	for a
4722200	4722580	hybrid
4722580	4723140	engine
4723140	4724380	warm-up
4724380	4724840	cycle,
4725160	4725820	different
4725820	4726280	definition
4726280	4727060	of electric
4727060	4727540	vehicle,
4727660	4727980	warm-up
4727980	4728320	cycle.
4728440	4728540	So,
4728860	4729420	according to
4729420	4729780	the kind
4729780	4730220	of vehicle
4730220	4730700	that you're
4730700	4731020	using,
4731160	4731600	you might
4731600	4732720	find yourself
4732720	4733680	using
4733680	4734320	different
4734320	4734700	things,
4734900	4735220	shall we?
4735220	4735820	go ahead.
4735820	4736120	So,
4736120	4737660	the idea
4737660	4738320	is that
4738320	4739000	we cannot
4739000	4740080	use the
4740080	4740440	monitoring
4740440	4741200	cycle as
4741200	4741480	I was
4741480	4741940	describing
4741940	4742720	before just
4742720	4742920	with
4742920	4743400	maneuver
4743400	4743860	key-off
4743860	4744260	key-on,
4744260	4745120	but since
4745120	4745380	it is
4745380	4745580	very
4745580	4746040	important
4746040	4746980	to track
4746980	4747800	these
4747800	4748480	DTCs
4748480	4749340	inside the
4749340	4749740	electronic
4749740	4750700	control unit
4750700	4751600	physical
4751600	4752080	memory,
4752460	4753100	then there
4753100	4753320	are
4753320	4753840	additional
4753840	4754520	conditions.
4754860	4755080	Which
4755080	4755400	are these
4755400	4755800	additional
4755800	4756360	conditions?
4756620	4756820	So,
4757120	4757680	let's start
4757680	4758040	from the
4758040	4758320	monitoring
4758320	4758820	cycle.
4758960	4759360	The monitoring
4759360	4759980	cycle is
4759980	4760420	just
4760420	4761540	key-on,
4761640	4762020	key-off.
4762400	4762520	So,
4762640	4763080	if I do
4763080	4764320	40 times
4764320	4764560	key-on,
4764620	4764920	key-off,
4765100	4765760	then I
4765760	4765980	have,
4766500	4766960	without an
4766960	4767200	error,
4767760	4768460	I achieved
4768460	4769180	these 40
4769180	4770200	cycles without
4770200	4770640	error,
4770780	4771340	and that's it.
4772700	4773800	Let's look
4773800	4774660	at a more
4774660	4775400	severe,
4775500	4776040	let's say,
4776380	4776840	cycle,
4777000	4777480	that is the
4777480	4778620	driving cycle.
4779200	4779420	So,
4779500	4779880	the driving
4779880	4781040	cycle contains
4781040	4782420	the, let's
4782420	4782500	say,
4782520	4783240	the conditions
4783240	4783880	of the
4783880	4784240	monitoring
4784240	4784800	cycle,
4785080	4785660	so key-on,
4785740	4786020	key-off,
4786620	4787300	but there
4787300	4787660	is an
4787660	4788400	additional
4788400	4789080	condition,
4789300	4789600	that is
4789600	4790060	the engine
4790060	4790340	on.
4791100	4791320	So,
4791400	4791920	every time
4791920	4792440	you read
4792440	4792920	the driving
4792920	4793460	cycle,
4793700	4794120	it means
4794120	4794840	that it's
4794840	4795380	not enough
4795380	4795840	just to
4795840	4796320	have to
4796320	4796680	turn on
4796680	4797040	the car
4797040	4797720	with key-on
4797720	4798660	and then
4798660	4799060	key-off,
4799140	4799440	but then
4799440	4799980	you have to
4799980	4800540	perform the
4800540	4800920	key-on
4800920	4802300	turning on
4802300	4803040	the engine,
4803860	4804920	and when
4804920	4805320	you turn
4805320	4805620	off,
4805780	4806300	then the
4806300	4806660	driving
4806660	4807100	cycle
4807100	4807500	will be
4807500	4807720	done.
4809000	4809240	The
4809240	4809900	warm-up
4809900	4810640	cycle is
4810640	4811320	an even
4811320	4811780	more
4811780	4812680	severe
4812680	4813820	cycle,
4813960	4814360	because it
4814360	4814880	contains
4814880	4815360	not just
4815360	4815500	the
4815500	4815980	maneuvers
4815980	4816360	of the
4816360	4816660	monitoring
4816660	4817140	cycle,
4817620	4818100	not just
4818100	4818220	the
4818220	4818840	condition of
4818840	4819240	the driving
4819240	4819640	cycle,
4820000	4820540	but contains
4820540	4820880	also
4820880	4821700	additional
4821700	4822440	conditions.
4823080	4823760	Once again,
4823840	4824400	it depends
4824400	4824740	on the
4824740	4825240	kind of
4825240	4825980	vehicle you're
4825980	4826740	working with.
4826860	4827460	For example,
4827640	4828300	for diesel
4828300	4828980	application,
4829700	4830240	then we will
4830240	4830900	have that
4830900	4831760	the conditions
4831760	4832480	are, of course,
4832560	4832920	you have to
4832920	4833640	go in key-on,
4834120	4834480	of course,
4834540	4835000	you have to
4835000	4835520	turn on
4835520	4836080	the engine,
4836540	4837020	and there is
4837020	4837380	also a
4837380	4837780	specific
4837780	4838700	condition of
4838700	4839440	the delta
4839440	4840620	temperature of
4840620	4841420	the refrigerant
4841420	4842040	liquid of
4842040	4842520	the engine.
4843020	4843260	So,
4843360	4843880	there must be
4843880	4844320	a delta
4844320	4845420	temperature of,
4845500	4846140	if I will
4846140	4846520	remember,
4846660	4848740	22.5
4848740	4849380	degrees,
4849840	4850440	and this
4850440	4851000	delta
4851000	4853620	is valid
4853620	4854560	only if we
4854560	4856240	reach a
4856240	4857400	temperature
4857400	4858220	value of
4858220	4859120	the refrigerant
4859120	4860960	liquid higher
4860960	4861620	than 70
4861620	4862080	degrees.
4864160	4865140	For hybrid,
4865140	4865800	the application
4865800	4866520	is different.
4866680	4867340	For electric
4867340	4867960	application,
4868120	4868580	for example,
4868660	4869820	you must stay
4869820	4870400	in key-on
4870400	4871000	for a specific
4871000	4871540	amount of
4871540	4871960	time.
4872340	4873300	You have to
4873300	4875300	stay in
4875300	4875720	idle,
4875880	4876180	so with
4876180	4876940	the engine
4876940	4877480	on,
4877960	4879300	without moving
4879300	4880100	for a specific
4880100	4881140	amount of
4881140	4881460	time,
4881940	4882820	and you have
4882820	4883440	to drive
4883440	4884260	your car
4884260	4884820	with the
4884820	4885120	speed
4885120	4887620	faster than
4887620	4888300	30 kilometers
4888300	4888820	per hour
4888820	4889720	for a specific
4889720	4890280	amount of
4890280	4890560	time.
4891380	4891920	So, of course,
4892220	4892800	according to the
4892800	4893460	kind of project
4893460	4894000	you're working
4894000	4894520	on, you will
4894520	4895400	have separate
4895400	4896360	definitions and
4896360	4897100	use of this
4897100	4897940	warp-up cycle.
4899300	4899800	I know
4899800	4901020	they sound
4901020	4901860	all like
4901860	4902940	strange
4902940	4903600	rules to
4903600	4904120	be followed,
4904340	4904760	but here
4904760	4905440	there is a
4905440	4906540	very simple
4906540	4907480	idea behind
4907480	4907760	it.
4909060	4909860	If I just
4909860	4910480	use as a
4910480	4910940	condition
4910940	4911820	key-on-key-off,
4912000	4912740	it means that
4912740	4913360	even if I
4913360	4913940	don't use
4913940	4914360	the car,
4914580	4915160	just doing
4915160	4915860	40 times
4915860	4916420	key-on-key-off,
4916500	4916960	key-on-key-off,
4917040	4917500	key-on-key-off,
4917940	4918760	then I'm
4918760	4919180	like,
4919880	4922960	you know,
4923040	4924400	I'm kind
4924400	4926060	of joking
4926060	4926560	with the
4926560	4927040	electronic
4927040	4927820	control unit,
4928000	4928220	you know?
4928500	4929060	I'm just
4929060	4930480	making fun
4930480	4930780	of the
4930780	4931160	electronic
4931160	4931980	control unit,
4932100	4932540	pretending
4932540	4933100	that I'm
4933100	4933680	using the
4933680	4933920	car,
4934200	4934800	while actually
4934800	4935320	I'm just
4935320	4936300	doing this
4936300	4937280	stupid joke
4937280	4937760	with the
4937760	4938120	keys.
4938940	4939700	The idea
4939700	4941320	about this
4941320	4942380	warm-up cycle
4942380	4942860	is that
4942860	4944580	if I have
4944580	4945640	an error,
4946200	4947300	I will need
4947300	4947800	to keep
4947800	4948420	track
4948420	4950500	of these
4950500	4953620	errors
4953620	4954060	inside
4954060	4954540	Viprom
4954540	4956000	as long
4956000	4956320	as it
4956320	4956580	does.
4957260	4957540	So,
4958160	4958760	it means that
4958760	4959440	I have to
4959440	4960240	make sure
4960240	4961020	that for
4961020	4962700	40 times
4962700	4963840	I actually
4963840	4964840	used the
4964840	4965200	car,
4966140	4966620	the error
4966620	4967200	was not
4967200	4967580	present,
4967800	4968540	and only
4968540	4969520	after these
4969520	4970360	40 times
4970360	4970720	where I
4970720	4971360	really
4971360	4971940	used the
4971940	4972180	car,
4972880	4973400	then I
4973400	4974580	feel the
4974580	4975160	echo and
4975160	4975600	the software
4975600	4976560	will feel
4976560	4977180	confident
4977180	4978400	in deleting
4978400	4979600	the error
4979600	4980040	from the
4980040	4980420	electronic
4980420	4981200	control unit,
4981280	4981660	because it
4981660	4981920	means,
4982060	4982220	okay,
4982780	4983460	it's 40
4983460	4984220	cycles that
4984220	4984600	the car
4984600	4985140	is working
4985140	4985600	properly,
4985600	4986200	so I don't
4986200	4986640	need to
4986640	4987160	keep track
4987160	4987520	of this
4987520	4988200	error anymore.
4988960	4989140	So,
4989280	4989720	why do we
4989720	4990100	have all
4990100	4990280	these
4990280	4990920	conditions?
4991080	4991400	If we
4991400	4993160	think about
4993160	4993760	the conditions
4993760	4994180	of the
4994180	4994540	electric
4994540	4995020	vehicle,
4995600	4996100	of course,
4996180	4996680	if I use
4996680	4997040	the car,
4997100	4997580	for example,
4997580	4998360	to go out
4998360	4998840	and buy
4998840	4999400	milk,
4999560	5000040	or to
5000040	5000840	go out
5000840	5001100	and,
5001220	5001520	you know,
5001980	5002580	just going
5002580	5002980	to a
5002980	5003340	party,
5003520	5003720	to a
5003720	5004040	disco,
5004460	5004720	to a
5004720	5005080	museum,
5005280	5005800	or whatever,
5006520	5007040	for sure,
5007120	5007720	I will have
5007720	5008220	the car
5008220	5008920	in K-ON,
5009060	5009540	for example,
5009620	5009980	because I
5009980	5010320	have to
5010320	5011600	set the
5011600	5012640	navigator,
5013160	5013420	okay,
5013460	5013660	and that's
5013660	5013920	the first
5013920	5014680	condition to
5014680	5015460	have the
5015460	5016180	car just
5016180	5016900	in K-ON
5016900	5017320	for a
5017320	5017640	specific
5017640	5018040	amount
5018040	5018600	of time,
5019240	5020040	for sure,
5020160	5020440	I will
5020440	5020820	drive,
5020980	5021340	I will
5021340	5021680	stay
5021680	5022320	like in
5022320	5022780	standby
5022780	5023480	for a
5023480	5023620	few
5023620	5024200	seconds
5024200	5024920	with the
5024920	5025160	engine
5025160	5025420	on,
5025500	5026680	because I'm
5026680	5027700	100% sure
5027700	5028060	that on
5028060	5028540	my way
5028540	5029020	I will
5029020	5031800	find traffic
5031800	5032220	lights,
5032360	5032620	especially
5032620	5033000	if you
5033000	5033340	live in
5033340	5033700	Torino,
5034620	5035780	and that's
5035780	5036100	the second
5036100	5036560	condition,
5036920	5037620	and if I'm
5037620	5038100	using the
5038100	5038420	car,
5038560	5038860	especially
5038860	5039300	if I have
5039300	5039640	people
5039640	5040120	with me,
5040200	5040580	just to
5040580	5041060	show off
5041060	5041460	that I'm
5041460	5041900	able to
5041900	5042300	drive,
5042800	5043740	then probably
5043740	5045420	quite like
5045420	5045980	I'll
5045980	5046620	drive my
5046620	5047100	car for
5047100	5047520	a specific
5047520	5048160	amount of
5048160	5048720	time to
5048720	5049100	a speed
5049100	5049960	faster than
5049960	5050560	30 km
5050560	5051180	per hour,
5051360	5052440	so these
5052440	5053220	are all
5053220	5054760	a set of
5054760	5055980	conditions that
5055980	5057940	are all
5057940	5058760	present when
5058760	5059480	you really
5059480	5059980	use the
5059980	5060220	car,
5060360	5060760	so all
5060760	5060900	these
5060900	5061300	additional
5061300	5061820	conditions
5061820	5062640	are meant
5062640	5065440	to simulate
5065440	5065840	let's say
5065840	5066940	real driving
5066940	5067400	cycle,
5067980	5068540	and if
5068540	5069200	for 40
5069200	5069940	times I
5069940	5071060	have all
5071060	5071760	these conditions
5071760	5072360	and there
5072360	5072900	is no
5072900	5073540	fault,
5074060	5074800	then I
5074800	5075600	feel confident
5075600	5076200	that from
5076200	5077220	this 08
5077220	5077800	I can
5077800	5078580	move to
5078580	5079160	0,
5079340	5079700	0,
5079700	5080160	okay,
5080420	5081620	so if in
5081620	5082480	all these
5082480	5084280	cycles that
5084280	5084560	I was
5084560	5085000	referring
5085000	5085560	before,
5085980	5086720	we didn't
5086720	5087860	do just
5087860	5089080	key-off,
5089200	5089480	key-on,
5089600	5090020	but also
5090020	5090740	key-on,
5091420	5092020	engine-on,
5092700	5094100	then engine
5094100	5094600	install,
5094860	5095100	you know,
5095240	5096280	standby for
5096280	5096640	a specific
5096640	5097180	amount of
5097180	5097540	time,
5097540	5099880	then driving
5099880	5101780	the speed
5101780	5102380	faster than
5102380	5102920	30 km
5102920	5103540	per hour
5103540	5103980	for a
5103980	5104280	specific
5104280	5104780	amount of
5104780	5105000	time,
5105340	5105640	or I
5105640	5105880	don't know,
5105920	5106160	if you
5106160	5106700	are using
5106700	5107100	an internal
5107100	5107560	combustion
5107560	5108300	engine car,
5108760	5109580	then simply,
5109700	5109900	you know,
5109960	5110500	turning on
5110500	5110900	the engine,
5111060	5111520	keeping on
5111520	5111920	the engine
5111920	5112500	for a
5112500	5112760	specific
5112760	5113280	amount of
5113280	5113620	time,
5113780	5114240	so that
5114240	5115100	the delta
5115100	5115640	temperature
5115640	5116600	of the
5116600	5117620	refrigerant
5117620	5118020	liquid
5118020	5118760	goes
5118760	5120460	higher than
5120460	5121300	70 degrees
5121300	5121640	with a
5121640	5122100	delta of
5122100	5122940	22.5
5122940	5123200	degrees,
5123280	5123460	you know,
5123840	5124360	all these
5124360	5125060	conditions
5125060	5125760	that look
5125760	5126300	like just
5126300	5126880	a set of
5126880	5127180	roads,
5127180	5128180	actually
5128180	5128840	simulation
5128840	5129300	of a
5129300	5129720	real
5129720	5130280	case
5130280	5131300	use of
5131300	5131460	the
5131460	5131720	car,
5132520	5132820	and
5132820	5134640	if we
5134640	5135160	consider
5135160	5135520	that
5135520	5136080	in all
5136080	5136520	these
5136520	5137240	monitoring
5137240	5137760	cycles,
5137880	5138180	all these
5138180	5138640	conditions
5138640	5139140	are met,
5139680	5140780	then we
5140780	5141080	can
5141080	5141760	consider
5141760	5142280	a
5142280	5143600	discount
5143600	5144340	decreasing
5144340	5144980	until
5144980	5146340	we get
5146340	5146900	to zero
5146900	5147380	and
5147380	5147980	this
5147980	5148720	status,
5148960	5149420	you know,
5149540	5149740	the status
5149740	5150020	of the
5150020	5150240	DTC
5150240	5151140	will become
5151140	5151440	zero,
5151540	5151760	zero,
5152360	5152680	and
5152680	5153600	the DTC
5153600	5154280	is actually
5154280	5154820	deleted
5154820	5155420	from the
5155420	5155900	electronic
5155900	5156800	control unit.
5157180	5161220	I hope
5161220	5161600	this is
5161600	5161960	clear,
5162140	5162620	otherwise
5162620	5164660	the nice
5164660	5165440	exercise to
5165440	5165800	be done
5165800	5166840	is using
5166840	5167580	one of the
5167580	5168060	facilities
5168060	5168620	that we
5168620	5169160	have in
5169160	5169580	the company
5169580	5170580	or even
5170580	5171120	one of the
5171120	5171640	facilities
5171640	5172500	you're using
5172500	5173280	on your
5173280	5174320	work and
5174320	5174800	just trying
5174800	5175340	to perform
5175340	5176100	this exercise.
5176340	5176620	So you
5176620	5178280	actually set
5178280	5178780	the DTC,
5179720	5180360	so, you know,
5180440	5181040	perform the
5181040	5181680	fault condition,
5181780	5182200	I don't know,
5182240	5182940	an open load
5182940	5183440	on a
5183440	5183700	can
5183700	5184160	network,
5184300	5184800	for example,
5184980	5185460	or on a
5185460	5185860	sensor,
5186160	5186460	whatever,
5186680	5187140	you open
5187140	5187980	load,
5188480	5188820	you see
5188820	5189100	that there
5189100	5189300	is a
5189300	5189640	DTC,
5190120	5190460	you will
5190460	5191240	probably read
5191240	5192160	the status
5192160	5192500	byte,
5192640	5192980	can be
5192980	5193460	8F,
5193540	5193880	can be
5193880	5194460	0F,
5194560	5194760	whatever,
5195760	5196340	and then you
5196340	5196880	check for
5196880	5197600	this specific
5197600	5198800	DTC if there
5198800	5199320	is a
5199320	5200240	monitoring cycle
5200240	5200840	to be done
5200840	5201460	or a
5201460	5202180	warm-up cycle
5202180	5202680	to be done,
5203060	5204040	and while you
5204040	5204940	are working
5204940	5205380	on it,
5205380	5206020	you perform
5206020	5206580	K-off,
5206680	5206900	K-on
5206900	5207420	without the
5207420	5207580	error,
5207580	5207920	and you
5207920	5208620	see how
5208620	5209540	the status
5209540	5210480	byte evolves
5210480	5211740	to become
5211740	5212660	from 8F
5212660	5213400	or 0F
5213400	5214240	to 0,
5214360	5214660	0,
5214660	5215320	using the
5215320	5216100	monitoring cycle
5216100	5216640	or the
5216640	5217420	warm-up cycle.
5219040	5219920	If you read
5219920	5220420	through the
5220420	5220940	slides,
5221100	5221480	there is
5221480	5222220	a specific
5222220	5225240	diagnostic
5225240	5226260	service to
5226260	5227060	retrieve
5227060	5227920	the amount
5227920	5228560	of
5228560	5233440	cycles
5233440	5234080	left
5234080	5235340	to get
5235340	5236600	to the
5236600	5236840	status
5236840	5237180	0,
5237180	5237540	0,
5237540	5238340	and this
5238340	5238700	can be
5238700	5239220	retrieved
5239220	5239480	with
5239480	5239720	the
5239720	5240000	service
5240000	5241700	1906.
5243300	5243780	So,
5243940	5244200	as you
5244200	5244560	remember,
5244720	5246100	19 is
5246100	5246620	the service,
5246840	5248280	02 is
5248280	5248940	the
5248940	5251420	subservice
5251420	5251920	to read
5251920	5252320	the error
5252320	5252700	memory.
5253360	5253520	So,
5253700	5254200	we can
5254200	5254840	even write
5254840	5255400	that here.
5256020	5256160	So,
5256240	5256600	we have
5256600	5257780	1902
5257780	5262340	error
5262340	5263900	memory
5263900	5267140	1906
5267140	5268140	1904
5268140	5272080	snapshot
5272080	5274140	1906
5274140	5279080	extended data
5279080	5279980	record.
5279980	5281920	extended
5281920	5282980	data
5282980	5284020	record.
5284020	5285780	You can read
5285780	5286700	all the information
5286700	5287520	in the chapter
5287520	5289280	of the UDS
5289280	5290000	norm about
5290000	5290760	1906.
5290760	5291920	This is the
5291920	5292920	usual service
5292920	5293400	19,
5293400	5294200	the subservice
5294200	5294820	06,
5294820	5295880	that is used
5295880	5296420	to read the
5296420	5297100	extended data
5297100	5297480	record,
5297480	5298460	which gives you
5298460	5300140	a few information.
5300140	5300900	Among this
5300900	5301460	information,
5301540	5302420	one of the information
5302420	5303420	is the amount
5303420	5304920	of cycles
5304920	5306800	needed
5306800	5307520	to
5307520	5309640	clear
5309640	5310700	the error
5310700	5311700	from the
5311700	5312440	error memory.
5312580	5312720	So,
5312760	5313700	you just request
5313700	5314420	1906
5314420	5315700	related
5315700	5315960	to
5315960	5316500	201
5316500	5317160	2292,
5317640	5318760	and the answer
5318760	5319800	will be the amount
5319800	5320200	of,
5320360	5321540	among all the information
5321540	5322340	that are provided,
5322800	5323360	the amount
5323360	5324100	of cycles
5324100	5324920	left to
5324920	5326380	delete the error
5326380	5326780	from the
5326780	5327280	error memory.
5327280	5332120	Last thing
5332120	5332620	to say,
5332720	5333320	of course,
5334700	5335700	this is
5335700	5337760	the behavior
5337760	5338540	of the software
5338540	5339680	once we sell
5339680	5341040	the car.
5341340	5341660	So,
5341720	5342460	we sell the car
5342460	5343040	with all the
5343040	5343380	echo
5343380	5344040	and the echo
5344040	5344800	that we
5344800	5345480	validated.
5346220	5346680	So,
5346760	5347340	this is the
5347340	5349220	intended behavior
5349220	5350800	once the car
5350800	5351480	is out there.
5351600	5351880	Because,
5352020	5352540	as I said,
5352580	5353400	it's very important
5353400	5354240	to keep track
5354240	5354760	of the error
5354760	5355460	if I have
5355460	5356220	an error
5356220	5356560	on the
5356560	5357060	electronic
5357060	5357540	control.
5357700	5358260	If I had
5358260	5359840	an error
5359840	5360280	on the
5360280	5361080	accelerator pedal,
5361560	5362320	I would be
5362320	5363560	glad if the
5363560	5364700	echo knows
5364700	5365220	about it
5365220	5365900	and remembers
5365900	5366300	it.
5366360	5366500	So,
5366560	5367160	next time
5367160	5368000	I bring the
5368000	5368400	car to the
5368400	5368800	mechanics
5368800	5369460	for doing
5369460	5369960	some kind
5369960	5370120	of
5370120	5370540	maintenance,
5370800	5371340	it appears
5371340	5372060	that I have
5372060	5372580	any problem
5372580	5372840	with the
5372840	5373520	accelerator pedal.
5373980	5374260	So,
5374320	5374620	it won't
5374620	5375280	happen again.
5375440	5375920	Probably,
5376660	5377100	I don't know,
5377140	5377480	they will
5377480	5378100	replace it
5378100	5378520	anyway,
5378680	5379400	just in case
5379400	5379840	and stuff
5379840	5380260	like this.
5380320	5380400	So,
5380400	5380740	it's very
5380740	5381140	important
5381140	5381660	we have
5381660	5381800	to.
5382700	5382920	So,
5383020	5383300	this is
5383300	5383700	important
5383700	5384480	during the,
5384620	5384840	let's
5384840	5385080	say,
5385360	5385800	when we
5385800	5386400	sell
5386400	5387000	power.
5387940	5388320	But,
5388920	5389800	while we're
5389800	5390180	doing,
5390500	5391060	during the
5391060	5391440	development
5391440	5391900	phase,
5391960	5392240	of course,
5392300	5392800	if I have
5392800	5393420	to validate
5393420	5394280	the behavior
5394280	5395500	of a DTC,
5396140	5396560	and please
5396560	5397080	remember,
5397240	5397520	in the
5397520	5398100	powertrain
5398100	5398620	electronic
5398620	5399380	control unit,
5399540	5399880	we might
5399880	5400700	also have
5400700	5401780	300,
5401780	5403080	350,
5403080	5404940	400,
5404940	5406120	DTCs.
5406860	5407120	So,
5407280	5408060	just imagine
5408060	5408840	doing every
5408840	5409940	test that
5409940	5410320	you do,
5410720	5411240	every time
5411240	5411580	you have
5411580	5412240	to perform
5412240	5413420	40
5413420	5414600	monitoring
5414600	5415340	cycles,
5415820	5416240	40
5416240	5416760	warm-up
5416760	5417280	cycles,
5417440	5417620	you know,
5417680	5417960	it will
5417960	5418560	take like
5418560	5419320	10 years
5419320	5420060	to validate
5420060	5421520	all the
5421520	5423280	DTCs
5423280	5423760	inside a
5423760	5424120	project.
5424800	5425000	So,
5425320	5426400	to simplify,
5426900	5428360	there are
5428360	5429240	many tricks,
5429240	5429700	let's say,
5429780	5430280	to simplify
5430280	5431000	the activities
5431000	5431360	of the
5431360	5431780	testers,
5432200	5432720	but the
5432720	5433120	main
5433120	5433540	trick,
5433640	5433920	let's say,
5433980	5434260	that is
5434260	5435040	always used,
5435400	5436340	is using
5436340	5437260	this specific
5437260	5438960	service,
5439400	5439820	which is
5439820	5439980	the
5439980	5440880	service 14,
5441040	5441920	service 14,
5441920	5442680	that is used
5442680	5443700	to delete
5443700	5444380	the error
5444380	5444960	memory.
5444960	5446120	so you
5446120	5446460	just
5446460	5447400	launched
5447400	5448400	service 14
5448400	5448660	in a
5448660	5449360	specific way
5449360	5450240	and the
5450240	5450640	EEPROM
5450640	5451220	will get
5451220	5452280	deleted
5452280	5453320	about the
5453320	5454920	DTCs
5454920	5455820	stored inside
5455820	5456380	the electronic
5456380	5456720	quantum
5456720	5457120	environment.
5457580	5458140	In order
5458140	5458800	to delete
5458800	5459920	the EEPROM
5459920	5460740	about the
5460740	5461160	electronic
5461160	5462400	DTCs,
5462740	5463160	the service
5463160	5463680	to be sent
5463680	5463980	is the
5463980	5464620	14 with
5464620	5467040	the additional
5467040	5467680	3 bytes
5467680	5468820	FFFF.
5469380	5470060	So,
5470180	5470540	using
5470540	5471060	this
